rowid,id,code,name,address,contact,phone
230,230,11000358,北京东易君安会计师事务所有限公司,北京市顺义区站前东街商业楼2号楼419室,李宝瑞,010-6946-6554
231,231,11000359,北京鸿嘉会计师事务所有限责任公司,北京市朝阳区东三环南路25号北京汽车大厦501室,刘进波,010-56295867
232,232,11000360,北京鼎博锋会计师事务所有限公司,北京市朝阳区十里堡甲3号院3号楼17C,李建春,010-65529919
233,233,11000361,北京德众会计师事务所有限公司,北京市海淀区安宁庄西三条9号1幢5层1单元517,战新,010-6297449013910986397
234,234,11000362,北京中京会计师事务所有限公司,北京市海淀区蓝靛厂东路2号院金源时代商务中心C座5B,杜英,010-88892290
235,235,11000363,北京敬信会计师事务所有限公司,北京市石景山区鲁谷路74号中国瑞达大厦2005,马晋,13810031289
236,236,11000364,北京润衡会计师事务所（普通合伙）,北京市西城区北展北街17号202,王颖,010-88320707-681
237,237,11000366,北京东胜瑞阳会计师事务所有限公司,北京市大兴区兴政东里甲12号创兴公寓1404室,王晓丹,010-63739741
238,238,11000367,北京安信君合会计师事务所,北京市海淀区阜外亮甲店1号恩济西园10号楼三层西二门A310室,赵静,010-88504920
239,239,11000368,北京中齐信会计师事务所有限公司,北京市大兴区西红门镇星光影视园A座239室,黄琼,13439277789
240,240,11000369,中联会计师事务所有限公司,北京市西城区复兴门内大街28号凯晨世贸中心东座F4层,王佳钰,010-88000033
241,241,11000370,北京中咨新世纪会计师事务所有限公司,北京市海淀区中关村南大街17号韦伯时代中心C座813房间,宋春祥,13932966488
242,242,11000371,北京中天光华会计师事务所有限责任公司,北京市朝阳区安定路一号奥体中心体育场西南看台三层3315,杨凤秋,010-84376408
243,243,11000372,北京正则通会计师事务所（普通合伙）,北京市朝阳区南沙滩66号冠军城3-3-501,魏霞,010-52071873
244,244,11000373,北京大唐天健会计师事务所有限公司,北京市朝阳区秋实街1号12号楼2505室,刘国堂,010-81850529
245,245,11000374,北京天圆全会计师事务所（特殊普通合伙）,北京市海淀区中关村南大街乙56号方圆大厦15层,杨雪丽,010-83914188-818
246,246,11000376,北京一诺会计师事务所有限公司,北京市朝阳区望京西路50号院鹿港嘉苑8-1-303,孟筠,13651278604
247,247,11000377,北京中联信会计师事务所（普通合伙）,北京市海淀区志新东路5号鸿基世业商务酒店A座419室,宗楠,15811598316
248,248,11000378,北京中同兴会计师事务所,北京市丰台区南三环东路6号A-801,周斌,010-87684304
249,249,11000379,北京金海蓝天会计师事务所（普通合伙）,北京市丰台区南三环西路88号春岚大厦4030,卢留义,010-63710100
250,250,11000380,北京正顺祥会计师事务所（普通合伙）,北京市大兴区黄村镇兴政街甲5号405室,石国庆,010-69269653
251,251,11000381,北京市新天地会计师事务所,北京市丰台区新村一里15号综合服务楼302室,王志贵,010-63723603
252,252,11000382,中和恒信（北京）会计师事务所有限责任公司,北京市西城区裕民路18号北环中心301室,刘慧敏,13910791367
253,253,11000383,北京汇德源会计师事务所有限责任公司,北京市怀柔区南大街1号2幢四层,李文孝,010-69684584
254,254,11000384,北京德和会计师事务所（普通合伙）,北京市东城区广渠门外大街广渠家园4号楼1903室,张娜,010-68716159
255,255,11000386,北京浩和中天会计师事务所有限责任公司,北京市海淀区紫竹院路31号1号楼17层2028,贺骞,010-68945172-802
256,256,11000387,北京中恒会计师事务所有限公司,东城区广渠门北里乙73号丽水湾畔3号楼108室,李兴坤,010-88926202
257,257,11000388,安衡（北京）会计师事务所有限责任公司,北京市崇文区新怡家园甲3号楼A座808室,毕克,010-83550418
258,258,11000389,北京九旭会计师事务所有限公司,北京市石景山区阜石路166号1号楼4层414室,张秀兰,010-52638809
259,259,11000391,北京明鉴同证会计师事务所有限公司,北京市顺义区顺通路西侧仓上街8号,董晨娟,010-89441916
260,260,11000392,北京华韬瑞杰会计师事务所有限责任公司,北京市朝阳区秀水街一号5号楼81室,张丹,010-85323561
261,261,11000394,北京中普信华会计师事务所有限公司,北京市海淀区北洼路30号仁和写字楼A305室,冯蓉,010-68716511
262,262,11000395,北京东审会计师事务所（普通合伙）,北京市东城区崇文门外大街9号正仁大厦12层,刘静娜,15001343339
263,263,11000396,北京中岳洲会计师事务所有限公司,北京市丰台区丰管路5号院3号楼1206室,巴永超,010-63896285-
264,264,11000397,北京敬贤鹏会计师事务所有限公司,北京市朝阳区霄云路18号京润水上花园别墅雅趣园D70室,谭经理,010-57112336
265,265,11000398,北京永得信长安会计师事务所有限责任公司,北京市海淀区西三环北路87号国际财经中心A座1402室,王艳,010-88825818
266,266,11000399,丹顿（北京）会计师事务所有限公司,北京市朝阳区八里庄西里98号2层208,程建丽,010-51311195、96、97
267,267,11000400,北京中怡和会计师事务所有限公司,北京市朝阳区东三环北路戊2号B座2106,吴术民,010-64613611
268,268,11000401,北京盛明成会计师事务所有限公司,北京市朝阳区安贞西里三区26楼1007,李晋,010-64438827
269,269,11000402,北京中永昭阳会计师事务所（普通合伙）,北京市海淀区西四环北路140号京鼎原商务楼305室,王勇兵,010-62120228
270,270,11000404,北京德源信恒会计师事务所（普通合伙）,北京市海淀区柳林馆南里14号楼2门12号,黄琼,15810297065
271,271,11000405,中保（北京）会计师事务所有限公司,北京市东城区东花市北里西区23号楼A座402,吕海江,010-65816597-
272,272,11000406,北京上元道和会计师事务所有限公司,北京市朝阳区华威里1号楼20F,李宝宏,010-87731361
273,273,11000407,北京中瑞诚会计师事务所有限公司,北京市海淀区西直门北大街32号枫蓝国际中心写字楼A座1608,于亚军,010-66553366
274,274,11000408,北京中普惠会计师事务所有限公司,北京市海淀区交大东路41号院1号楼二层228房间,文雅,010-58302524
275,275,11000409,北京仁智信会计师事务所有限公司,北京市海淀区上地信息路30号上地大厦6026室,黄玉珍,010-82784899-800
276,276,11000410,北京正衡东亚会计师事务所有限公司,北京市朝阳区麦子店枣营北里15号宾都苑502室,王静,010-65926783-
277,277,11000411,北京思泰汉威会计师事务所有限公司,北京市海淀区复兴路47号天行建商务大厦1607,刘小青,51921376
278,278,11000412,北京中永千福田会计师事务所有限公司,北京市朝阳区东三环中路39号院12号楼3205室,黄远元,13751141321，0755-83636309
279,279,11000414,北京长城立信会计师事务所有限公司,北京市丰台区西三环南路14号院1号楼首科大厦A座1720-1722,朱爽,010-63480888
280,280,11000416,北京永恩力合会计师事务所有限公司,北京市朝阳区建外大街郎家园16号永峰写字楼322室,高鹏,010-65129831
281,281,11000417,北京天鸿永信会计师事务所（普通合伙）,北京市丰台区太平桥路15号529室,郭学力,010-63368227
282,282,11000419,北京中财国信会计师事务所有限公司,北京市海淀区阜成路111号329室,岳杰,010-88139359
283,283,11000420,北京正清和会计师事务所（普通合伙）,北京市丰台区南三环东路25号14号楼322房间,安静,01066188126
284,284,11000421,北京普宏德会计师事务所（普通合伙）,北京市朝阳区望京西园222号B-1007,李霄慧,010-64664865
285,285,11000422,北京中兆国际会计师事务所有限公司,北京市东城区王府井大街99号A723,何勍,010-65123771
286,286,11000425,北京润鹏冀能会计师事务所有限责任公司,西城区陶然亭路2号1号楼1-413号,焦春河,010-63518515
287,287,11000426,北京中盛隆会计师事务所（普通合伙）,北京市房山区长阳镇嘉州水郡225号12层1-1231,李环宇,010-81313240
288,288,11000427,北京诚文信会计师事务所有限公司,北京市崇文区白桥大街10号天娇园2号楼2单元201室,阮秀文,010-65235709
289,289,11000428,北京紫恒星会计师事务所有限公司,北京市海淀区苏州街18号院长远天地大厦B2座508室,吕季萍,010-82608316-
290,290,11000429,北京中惠天勤会计师事务所（普通合伙）,北京市西城区五根檩胡同11号4楼109室,樊艳红,84541958
291,291,11000430,北京华澳诚会计师事务所,北京市海淀区阜成路22号320室,刘汉庆,56423060
292,292,11000431,天华正信(北京)会计师事务所有限公司,北京市东城区安定门东大街28号立峻大厦东楼B座908室,薛雅萌,010-64097098
293,293,11000432,北京德尔会计师事务所（普通合伙）,北京市朝阳区五里桥二街2号院2号院8号楼13层28室,张健颖,13810637918
294,294,11000434,北京瑞明杰会计师事务所,北京市东城区北河沿大街143号2门263号,李杰,010-65268564
295,295,11000435,北京天恒信会计师事务所有限公司,北京市朝阳区安外胜古中路2号康瑞普企发大厦C座609室,王永芝,010-64439801-
296,296,11000436,北京国府嘉盈会计师事务所有限公司,北京市朝阳区霞光里8号承冀诚大厦一层,邹泉水,010-84715612
297,297,11000438,北京国勤会计师事务所（普通合伙）,北京市丰台区汽车博物馆东路1号院3号楼19层2202室,陈丽红,010-57327485
298,298,11000440,北京兴原会计师事务所有限责任公司,北京市大兴区春和路39号院1号楼1-710,贺海正,010-68511040
299,299,11000441,北京和兴会计师事务所有限责任公司,北京市海淀区紫竹院路116号嘉豪国际中心C座805室,刘建英,010-51709266
300,300,11000442,北京中德恒会计师事务所有限公司,北京市朝阳区东三环中路乙10号艾维克大厦2107,张和,010-51261816
301,301,11000443,北京筑标会计师事务所有限公司,北京市朝阳区松榆北路7号院11号楼3层308室,马静玉,010-67123868
302,302,11000444,北京中会仁会计师事务所有限责任公司,北京市海淀区万柳中路汇新家园3号楼707室,丁会仁,82572916、82362882
303,303,11000445,北京兴审会计师事务所有限公司,北京市海淀区万柳东路11号11幢509,鞠尚,13811518326
304,304,11000446,北京嘉润会计师事务所有限公司,北京市东城区后永康胡同17号10号楼A412房间,王宝荣,64062900
305,305,11000447,北京智德会计师事务所有限公司,北京市丰台区金家村288号5-1-1406,徐明莉,010-88252059
306,306,11000448,北京大泽恒信会计师事务所有限责任公司,北京市朝阳区安华里五区21号楼泰利明苑写字楼A座214室,朱学军,010-64280050
307,307,11000452,北京信成天泓会计师事务所有限公司,北京市西城区展览馆路甲26号1号楼105室,张翔浩,68014085
308,308,11000453,北京国信德安会计师事务所有限责任公司,北京市西城区裕民路18号北环中心23层2506,黄金龙,13426313161
309,309,11000455,北京中财华审会计师事务所有限公司,北京市朝阳区劲松南路1号1幢4层445室内173号,雷永波,65180568
310,310,11000457,北京元诚会计师事务所,北京市西城区裕民路18号北环中心309室,李亚梅,18910976180
311,311,11000458,北京中税德庆会计师事务所有限公司,北京市海淀区阜外亮甲店1号恩济西园10号楼西三门315室,张莹,01-88145033
312,312,11000459,北京安正会计师事务所有限公司,北京市海淀区苏州街49-3盈智大厦403室,张丽华,65683701
313,313,11000462,北京中新天华会计师事务所有限公司,北京市西城区裕民路18号北环中心303,李爽,82800102
